S.NO.,NAME OF THE COLLEGE,NAME OF THE PROGRAM,UR,OBC,SC,ST,EWS,SIKH,PwBD
647,Kamala Nehru College (W),B.A Program (Psychology + Sociology),0,0,0,0,0,0,0
648,Kamala Nehru College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",0,0,0,0,0,0,0
649,Kamala Nehru College (W),B.A Program (Human Resource Management (HRM) + English),0,1,0,0,0,0,0
650,Kamala Nehru College (W),B.A Program (Entrepreneurship and Small Business (ESB) + Political Science),0,0,0,0,0,0,0
651,Kamala Nehru College (W),B.A Program (Hindi + Entrepreneurship and Small Business (ESB)),0,0,0,1,0,0,1
652,Keshav Mahavidyalaya,B.A. (Hons.) Psychology,0,0,0,0,0,0,0
653,Keshav Mahavidyalaya,B.Com (Hons.),1,1,0,9,0,0,9
654,Keshav Mahavidyalaya,B.Sc (Prog.) Mathematical Sciences,4,5,0,4,0,0,3
655,Keshav Mahavidyalaya,B.Sc (Hons.) Computer Science,4,5,0,1,0,0,5
656,Keshav Mahavidyalaya,B.Sc (Hons.) Electronics,5,5,3,3,2,0,2
657,Keshav Mahavidyalaya,B.Sc (Hons.) Mathematics,6,6,1,3,0,0,3
658,Keshav Mahavidyalaya,B.Sc (Hons.) Physics,8,4,2,2,2,0,2
659,Keshav Mahavidyalaya,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,5,6,0,4,0,0,3
660,Keshav Mahavidyalaya,Bachelor of Management Studies (BMS),1,0,0,3,1,0,0
661,Kirori Mal College,B.A. (Hons.) Economics,0,0,0,0,0,0,0
662,Kirori Mal College,B.A. (Hons.) English,1,1,0,0,0,0,0
663,Kirori Mal College,B.A. (Hons.) Geography,1,0,0,0,0,0,0
664,Kirori Mal College,B.A. (Hons.) Hindi,0,0,0,1,1,0,0
665,Kirori Mal College,B.A. (Hons.) History,0,0,0,0,0,0,0
666,Kirori Mal College,B.A. (Hons.) Political Science,0,0,0,0,0,0,0
667,Kirori Mal College,B.A. (Hons.) Sanskrit,0,1,2,2,0,0,1
668,Kirori Mal College,B.A. (Hons.) Urdu,0,2,3,1,1,0,1
669,Kirori Mal College,B.Com (Hons.),0,0,0,0,0,0,0
670,Kirori Mal College,B.Com,0,1,0,0,0,0,0
671,Kirori Mal College,B.Sc Applied Physical Sciences with Analytical Methods in Chemistry & Biochemistry,1,0,1,1,0,0,2
672,Kirori Mal College,B.Sc (Hons.) Botany,2,0,1,0,1,0,1
673,Kirori Mal College,B.Sc (Hons.) Chemistry,1,1,0,3,1,0,5
674,Kirori Mal College,B.Sc (Prog.) Life Science,1,0,1,0,0,0,1
675,Kirori Mal College,B.Sc (Hons.) Mathematics,2,0,1,0,0,0,4
676,Kirori Mal College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,1,0,1,0,0,0,2
677,Kirori Mal College,B.Sc (Prog.) Physical Science with Chemistry,1,2,0,5,1,0,7
678,Kirori Mal College,B.Sc (Hons.) Physics,0,3,0,1,1,0,7
679,Kirori Mal College,B.Sc (Hons.) Statistics,2,0,0,0,0,0,1
680,Kirori Mal College,B.Sc (Hons.) Zoology,0,0,0,0,0,0,0
681,Kirori Mal College,B.A Program (Bengali + History),1,1,1,1,1,0,0
682,Kirori Mal College,B.A Program (Bengali + Political Science),1,0,1,1,1,0,0
683,Kirori Mal College,B.A Program (English + Political Science),0,0,0,0,0,0,0
684,Kirori Mal College,B.A Program (Hindi + Political Science),0,0,0,0,0,0,0
685,Kirori Mal College,B.A Program (Economics + History),0,0,0,0,0,0,0
686,Kirori Mal College,B.A Program (Economics + Philosophy),0,0,0,0,0,0,0
687,Kirori Mal College,B.A Program (Economics + Political Science),0,0,0,0,0,0,0
688,Kirori Mal College,B.A Program (History + Philosophy),0,0,0,0,0,0,0
689,Kirori Mal College,B.A Program (History + Political Science),0,0,0,0,0,0,0
690,Kirori Mal College,B.A Program (Philosophy + Political Science),0,0,0,0,0,0,0
691,Lady Irwin College (W),B.Sc (Hons.) Home Science,5,7,5,9,10,0,6
692,Lady Irwin College (W),B.Sc (Pass) Home Science,30,32,9,12,21,0,13
693,Lady Irwin College (W),B.Sc (Hons.) Food Technology,1,1,0,0,0,0,0
694,(W),B.Com (Hons.),0,0,0,0,0,0,0
695,(W),B.A. (Hons.) Economics,0,0,0,0,0,0,2
696,(W),B.A. (Hons.) English,2,0,0,0,0,0,0
697,(W),B.A. (Hons.) Hindi,0,0,0,0,1,0,2
698,(W),B.A. (Hons.) History,1,0,0,0,1,0,1
699,(W),B.A. (Hons.) Philosophy,1,0,0,0,0,0,2
700,(W),B.A. (Hons.) Political Science,0,0,1,0,0,0,0
701,(W),B.A. (Hons.) Psychology,0,0,0,0,0,0,0
702,(W),B.A. (Hons.) Sanskrit,0,5,2,2,3,0,1
703,(W),B.A. (Hons.) Sociology,0,0,0,0,0,0,1
704,(W),B.A. (Hons.) Journalism,0,0,0,0,0,0,0
705,(W),B.Sc (Hons.) Mathematics,0,0,0,0,0,0,2
706,(W),B.Sc (Hons.) Statistics,0,0,0,0,0,0,0
707,(W),Bachelor of Elementary Education (B.El.Ed.),1,0,0,0,0,0,1
708,(W),B.A Program (Computer Applications + Economics),0,0,0,0,0,0,0
709,(W),B.A Program (Computer Applications + Mathematics),0,0,0,1,0,0,0
710,(W),B.A Program (Economics + History),1,0,0,0,0,0,0
711,(W),B.A Program (Economics + Mathematics),0,0,0,0,0,0,0
712,(W),B.A Program (Economics + Political Science),0,1,0,0,0,0,0
713,(W),B.A Program (History + Political Science),0,0,0,0,0,0,0
714,(W),B.A Program (History + Sociology),0,0,0,0,0,0,0
715,(W),B.A Program (Political Science + Psychology),0,0,0,0,0,0,0
716,(W),B.A Program (Psychology + Sociology),0,0,0,0,0,0,0
717,Lakshmibai College (W),B.A. (Hons.) Economics,0,8,3,4,3,0,3
718,Lakshmibai College (W),B.A. (Hons.) English,3,4,0,1,0,0,3
719,Lakshmibai College (W),B.A. (Hons.) Hindi,2,16,9,4,6,0,3
720,Lakshmibai College (W),B.A. (Hons.) History,1,3,0,4,4,0,3
721,Lakshmibai College (W),B.Sc (Hons.) Mathematics,7,3,6,3,2,0,3
722,Lakshmibai College (W),B.A. (Hons.) Philosophy,5,6,0,4,5,0,3
723,Lakshmibai College (W),B.A. (Hons.) Political Science,2,0,0,3,4,0,6
724,Lakshmibai College (W),B.A. (Hons.) Sanskrit,11,16,9,4,6,0,3
725,Lakshmibai College (W),B.Com,2,3,0,16,1,0,12
726,Lakshmibai College (W),B.A. (Hons.) Business Economics,0,3,1,3,0,0,2
727,Lakshmibai College (W),B.Com (Hons.),3,2,0,8,2,0,6
728,Lakshmibai College (W),B.A Program (English + Economics),2,2,0,1,2,0,2
729,Lakshmibai College (W),B.A Program (Hindi + History),3,5,1,1,3,0,2
730,Lakshmibai College (W),B.A Program (Punjabi + Political Science),1,7,4,2,2,0,1
731,Lakshmibai College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Economics)",6,0,1,3,1,0,2
732,Lakshmibai College (W),B.A Program (Food Technology (FT) + Political Science),1,3,1,1,0,0,1
733,Lakshmibai College (W),B.A Program (History + Music),4,3,1,2,2,0,1
734,Lakshmibai College (W),B.A Program (History + Political Science),1,3,0,3,2,0,4
735,Lakshmibai College (W),B.A Program (Philosophy + Political Science),7,0,1,4,5,0,4
736,Lakshmibai College (W),B.A Program (Philosophy + Sociology),6,2,0,2,4,0,2
737,Lakshmibai College (W),B.A Program (Computer Applications + Economics),8,3,3,2,3,0,2
738,Lakshmibai College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",1,1,0,0,0,0,1
739,Lakshmibai College (W),B.A Program (Physical Education + Psychology),0,1,1,1,0,0,0
740,Lakshmibai College (W),B.A. (Hons.) Sociology,0,5,0,0,5,0,3
741,Lakshmibai College (W),B.A. (Hons.) Psychology,2,0,1,0,0,0,1
742,Lakshmibai College (W),B.Sc (Hons.) Home Science,9,8,4,0,4,0,2
743,Lakshmibai College (W),B.A Program (Computer Applications + Mathematics),4,1,3,2,2,0,1
744,Lakshmibai College (W),B.A Program (Apparel Design & Construction + Philosophy),4,4,0,2,2,0,1
745,Lakshmibai College (W),B.A Program (Sanskrit + Sociology),4,7,4,2,2,0,1
746,Maharaja Agrasen College,B.A. (Hons.) English,3,2,1,0,2,0,3
747,Maharaja Agrasen College,B.A. (Hons.) Hindi,5,15,7,3,6,0,3
748,Maharaja Agrasen College,B.A. (Hons.) Journalism,2,1,0,2,0,0,0
749,Maharaja Agrasen College,B.A. (Hons.) Political Science,2,1,0,0,1,0,2
750,Maharaja Agrasen College,B.Com (Hons.),5,2,0,6,0,0,10
751,Maharaja Agrasen College,B.Sc (Prog.) Mathematical Sciences,0,5,3,5,5,0,3
752,Maharaja Agrasen College,B.Sc (Hons.) Electronics,10,6,1,4,4,0,3
753,Maharaja Agrasen College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,6,5,2,4,2,0,2
754,Maharaja Agrasen College,B.Sc (Prog.) Physical Science with Chemistry,1,2,1,1,1,0,1
755,Maharaja Agrasen College,B.A. (Hons.) Business Economics,4,4,0,4,1,0,3
756,Maharaja Agrasen College,B.A Program (English + Economics),1,0,0,0,0,0,1
757,Maharaja Agrasen College,B.A Program (English + History),0,0,0,0,0,0,0
758,Maharaja Agrasen College,B.A Program (English + Mathematics),2,2,1,1,0,0,0
759,Maharaja Agrasen College,B.A Program (Hindi + Economics),1,0,0,1,0,0,1
760,Maharaja Agrasen College,B.A Program (Hindi + History),0,1,0,1,0,0,1
761,Maharaja Agrasen College,B.A Program (Hindi + Mathematics),3,3,1,1,2,0,0
762,Maharaja Agrasen College,B.A Program (Hindi + Political Science),1,0,0,1,0,0,1
763,Maharaja Agrasen College,B.A Program (Economics + OMSP),0,0,0,0,1,0,0
764,Maharaja Agrasen College,B.A Program (History + OMSP),0,0,0,1,0,0,1
765,Maharaja Agrasen College,B.A Program (Mathematics + OMSP),2,0,2,0,1,0,0
766,Maharaja Agrasen College,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),0,0,0,1,1,0,1
767,Maharaja Agrasen College,B.A Program (English + Political Science),0,0,0,0,0,0,0
768,Maharaja Agrasen College,B.A Program (Computer Applications + Economics),1,1,1,1,0,0,0
769,Maharaja Agrasen College,B.A Program (Computer Applications + History),0,1,1,0,1,0,1
770,Maharaja Agrasen College,B.A Program (Computer Applications + Mathematics),2,2,0,0,2,0,0
771,Maharaja Agrasen College,B.A Program (Computer Applications + Political Science),0,1,1,1,0,0,1
772,Maitreyi College (W),B.A. (Hons.) Economics,1,0,0,4,0,0,3
773,Maitreyi College (W),B.A. (Hons.) English,1,1,0,0,0,0,2
774,Maitreyi College (W),B.A. (Hons.) Hindi,0,14,8,4,6,0,3
775,Maitreyi College (W),B.A. (Hons.) History,2,0,0,0,1,0,1
776,Maitreyi College (W),B.A. (Hons.) Political Science,1,0,0,0,0,0,5
777,Maitreyi College (W),B.A. (Hons.) Sanskrit,11,11,5,3,3,0,2
778,Maitreyi College (W),B.A. (Hons.) Sociology,1,0,0,1,0,0,3
779,Maitreyi College (W),B.Com,0,0,0,0,0,0,5
780,Maitreyi College (W),B.Com (Hons.),0,0,0,0,0,0,4
781,Maitreyi College (W),B.Sc (Prog.) Life Science,1,1,1,0,0,0,6
782,Maitreyi College (W),B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,0,0,1,3,0,0,2
783,Maitreyi College (W),B.Sc (Prog.) Physical Science with Chemistry,0,0,3,3,1,0,2
784,Maitreyi College (W),B.Sc (Hons.) Botany,0,0,1,0,0,0,2
785,Maitreyi College (W),B.Sc (Hons.) Chemistry,0,0,0,3,0,0,2
786,Maitreyi College (W),B.Sc (Hons.) Mathematics,0,0,2,4,0,0,2
787,Maitreyi College (W),B.Sc (Hons.) Physics,0,0,0,3,0,0,2
788,Maitreyi College (W),B.Sc (Hons.) Zoology,0,2,0,0,1,0,2
789,Maitreyi College (W),B.A Program (English + Economics),0,0,0,0,1,0,1
790,Maitreyi College (W),B.A Program (English + Sociology),0,0,0,0,0,0,1
791,Maitreyi College (W),B.A Program (Hindi + History),0,0,0,0,0,0,1
792,Maitreyi College (W),B.A Program (Hindi + Political Science),0,0,0,1,0,0,1
793,Maitreyi College (W),B.A Program (Punjabi + History),1,2,1,1,1,0,0
794,Maitreyi College (W),B.A Program (Punjabi + Political Science),0,2,0,1,1,0,1
795,Maitreyi College (W),B.A Program (Sanskrit + History),0,0,1,0,1,0,1
796,Maitreyi College (W),B.A Program (Sanskrit + Political Science),0,1,0,1,0,0,1
797,Maitreyi College (W),B.A Program (Computer Applications + Economics),0,0,0,1,0,0,1
798,Maitreyi College (W),B.A Program (Computer Applications + Mathematics),1,0,0,1,0,0,0
799,Maitreyi College (W),B.A Program (Economics + Mathematics),0,0,0,1,0,0,1
800,Maitreyi College (W),B.A Program (History + Political Science),0,0,0,0,0,0,1
801,Maitreyi College (W),B.A Program (Political Science + Sociology),0,0,0,0,1,0,1
802,Mata Sundri College for Women (W),B.A. (Hons.) English,0,0,0,0,0,4,3
803,Mata Sundri College for Women (W),B.A. (Hons.) Hindi,32,0,0,0,0,58,6
804,Mata Sundri College for Women (W),B.A. (Hons.) History,0,0,0,0,0,30,3
805,Mata Sundri College for Women (W),B.A. (Hons.) Philosophy,5,0,0,0,0,21,3
806,Mata Sundri College for Women (W),B.A. (Hons.) Political Science,0,0,0,0,0,44,6
807,Mata Sundri College for Women (W),B.A. (Hons.) Psychology,0,0,0,0,0,2,5
808,Mata Sundri College for Women (W),B.A. (Hons.) Punjabi,9,0,0,0,0,13,2
809,Mata Sundri College for Women (W),B.A. (Hons.) Sanskrit,7,0,0,0,0,12,2
810,Mata Sundri College for Women (W),B.Com,0,0,0,0,0,0,6
811,Mata Sundri College for Women (W),B.Com (Hons.),0,0,0,0,0,9,9
812,Mata Sundri College for Women (W),B.Sc (Hons.) Mathematics,3,0,0,0,0,30,3
813,Mata Sundri College for Women (W),B.Sc (Hons.) Computer Science,0,0,0,0,0,18,3
814,Mata Sundri College for Women (W),B.Sc (Hons.) Statistics,0,0,0,0,0,15,3
815,Mata Sundri College for Women (W),Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,13,2
816,Mata Sundri College for Women (W),B.A Program (Punjabi + Political Science),0,0,0,0,0,10,1
817,Mata Sundri College for Women (W),B.A Program (Economics + History),1,0,0,0,0,5,1
818,Mata Sundri College for Women (W),B.A Program (Economics + Mathematics),2,0,0,0,0,8,1
819,Mata Sundri College for Women (W),B.A Program (Economics + Political Science),0,0,0,0,0,10,2
820,Mata Sundri College for Women (W),B.A Program (Economics + Psychology),0,0,0,0,0,3,1
821,Mata Sundri College for Women (W),B.A Program (History + Political Science),1,0,0,0,0,14,2
822,Mata Sundri College for Women (W),B.A Program (Music + Political Science),1,0,0,0,0,4,1
823,Mata Sundri College for Women (W),B.A Program (Philosophy + Political Science),0,0,0,0,0,9,1
824,Mata Sundri College for Women (W),B.A Program (Philosophy + Psychology),0,0,0,0,0,0,0
825,Mata Sundri College for Women (W),B.A Program (Computer Applications + Mathematics),1,0,0,0,0,5,1
826,Mata Sundri College for Women (W),B.A Program (Office Management & Secretarial Practice (OMSP) + English),1,0,0,0,0,7,1
827,Mata Sundri College for Women (W),B.A Program (Economics + Entrepreneurship and Small Business (ESB)),2,0,0,0,0,3,2
828,Mata Sundri College for Women (W),B.A Program (Computer Applications + Entrepreneurship and Small Business (ESB)),0,0,0,0,0,4,1
829,Mata Sundri College for Women (W),B.A Program (English + History),0,0,0,0,0,2,1
830,Mata Sundri College for Women (W),B.A Program (English + Political Science),0,0,0,0,0,0,0
831,Miranda House (W),B.A. (Hons.) English,0,0,0,0,0,0,0
832,Miranda House (W),B.A. (Hons.) Hindi,0,0,0,2,0,0,0
833,Miranda House (W),B.A. (Hons.) Economics,1,0,0,0,0,0,4
834,Miranda House (W),B.A. (Hons.) History,1,0,0,0,0,0,0
835,Miranda House (W),B.A. (Hons.) Philosophy,0,0,0,0,0,0,2
836,Miranda House (W),B.A. (Hons.) Sanskrit,0,4,1,3,2,0,2
837,Miranda House (W),B.A. (Hons.) Geography,0,0,0,0,0,0,0
838,Miranda House (W),B.A. (Hons.) Sociology,0,0,0,0,0,0,0
839,Miranda House (W),B.A. (Hons.) Political Science,0,0,0,0,0,0,0
840,Miranda House (W),B.A. (Hons.) Bengali,2,1,0,1,1,0,0
841,Miranda House (W),B.Sc (Prog.) Life Science,2,1,0,1,1,0,0
842,Miranda House (W),B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,0,0,0,0,0,0,1
843,Miranda House (W),B.Sc (Hons.) Physics,1,1,0,0,1,0,3
844,Miranda House (W),B.Sc (Hons.) Chemistry,1,0,1,0,0,0,4
845,Miranda House (W),B.Sc (Hons.) Botany,0,1,0,0,1,0,0
846,Miranda House (W),B.Sc (Hons.) Zoology,2,2,0,1,0,0,0
847,Miranda House (W),B.Sc (Hons.) Mathematics,0,1,0,0,1,0,2
848,Miranda House (W),Bachelor of Elementary Education (B.El.Ed.),4,0,0,0,0,0,0
849,Miranda House (W),B.A Program (Bengali + Political Science),0,0,0,0,0,0,0
850,Miranda House (W),B.A Program (English + Economics),0,0,0,0,0,0,0
851,Miranda House (W),B.A Program (English + History),0,1,0,0,0,0,0
852,Miranda House (W),B.A Program (English + Political Science),0,0,0,0,0,0,0
853,Miranda House (W),B.A Program (Hindi + History),0,0,0,0,0,0,0
854,Miranda House (W),B.A Program (Hindi + Political Science),0,0,0,0,0,0,0
855,Miranda House (W),B.A Program (Sanskrit + Geography),0,0,0,0,0,0,0
856,Miranda House (W),B.A Program (Sanskrit + History),0,0,0,0,0,0,0
857,Miranda House (W),B.A Program (Sanskrit + Political Science),0,1,0,1,0,0,1
858,Miranda House (W),B.A Program (Economics + Geography),0,0,0,0,0,0,0
859,Miranda House (W),B.A Program (Economics + History),1,0,0,0,0,0,0
860,Miranda House (W),B.A Program (Economics + Mathematics),0,0,0,0,0,0,0
861,Miranda House (W),B.A Program (Economics + Political Science),0,0,0,0,0,0,0
862,Miranda House (W),B.A Program (Geography + History),0,0,0,0,0,0,1
863,Miranda House (W),B.A Program (Geography + Mathematics),0,0,0,0,0,0,0
864,Miranda House (W),B.A Program (Geography + Political Science),0,0,0,0,0,0,0
865,Miranda House (W),B.A Program (History + Philosophy),0,0,0,0,0,0,0
866,Miranda House (W),B.A Program (History + Physical Education),0,0,0,0,0,0,0
867,Miranda House (W),B.A Program (History + Political Science),0,0,0,0,0,0,0
868,Miranda House (W),B.A Program (History + Sociology),0,0,0,0,0,0,0
869,Miranda House (W),B.A Program (Philosophy + Political Science),0,0,0,0,0,0,0
870,Miranda House (W),B.A Program (Physical Education + Political Science),0,0,0,0,0,0,0
871,Miranda House (W),B.A Program (Political Science + Sociology),0,0,0,0,0,0,0
872,Miranda House (W),B.A Program (Tamil + Political Science),0,0,0,0,1,0,0
873,Miranda House (W),B.A Program (Punjabi + History),0,0,1,0,0,0,0
874,Miranda House (W),B.A Program (Bengali + Geography),0,1,0,0,0,0,0
875,Miranda House (W),B.A Program (English + Philosophy),0,0,0,0,0,0,0
876,Miranda House (W),B.A Program (Geography + English),0,0,0,0,0,0,0
877,Miranda House (W),B.A Program (Geography + Sociology),0,0,0,0,0,0,0
878,Motilal Nehru College,B.Com,2,0,0,7,0,0,10
879,Motilal Nehru College,B.Com (Hons.),1,1,0,0,0,0,9
880,Motilal Nehru College,B.Sc (Prog.) Physical Science with Chemistry,14,6,9,6,0,0,4
881,Motilal Nehru College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,2,3,0,2,0,0,2
882,Motilal Nehru College,B.Sc (Hons.) Physics,17,9,2,6,4,0,4
883,Motilal Nehru College,B.Sc (Hons.) Mathematics,8,3,3,3,5,0,4
884,Motilal Nehru College,B.A. (Hons.) English,1,0,0,0,0,0,2
885,Motilal Nehru College,B.A. (Hons.) Hindi,1,7,1,3,3,0,2
886,Motilal Nehru College,B.A. (Hons.) Economics,0,0,0,3,0,0,2
887,Motilal Nehru College,B.A. (Hons.) Political Science,2,0,0,0,0,0,0
888,Motilal Nehru College,B.A. (Hons.) History,1,0,0,0,0,0,0
889,Motilal Nehru College,B.A. (Hons.) Sanskrit,12,16,8,4,4,0,3
890,Motilal Nehru College,B.Sc (Hons.) Chemistry,2,7,1,2,1,0,2
891,Motilal Nehru College,B.A Program (English + Political Science),0,0,0,0,0,0,1
892,Motilal Nehru College,B.A Program (English + History),0,0,0,0,0,0,1
893,Motilal Nehru College,B.A Program (English + Mathematics),1,1,0,1,0,0,0
894,Motilal Nehru College,B.A Program (History + Political Science),0,3,0,0,0,0,0
895,Motilal Nehru College,B.A Program (Economics + Political Science),0,0,0,0,1,0,2
896,Motilal Nehru College,B.A Program (Economics + History),0,0,0,0,0,0,1
897,Motilal Nehru College,B.A Program (Economics + Mathematics),2,2,0,2,1,0,1
898,Motilal Nehru College,B.A Program (English + Economics),1,0,0,0,0,0,1
899,Motilal Nehru College,B.A Program (Hindi + Political Science),0,0,0,0,1,0,0
900,Motilal Nehru College,B.A Program (Hindi + History),1,0,0,0,0,0,1
901,Motilal Nehru College,B.A Program (Sanskrit + Political Science),0,4,1,2,3,0,1
902,Motilal Nehru College,B.A Program (Sanskrit + History),2,4,3,2,3,0,1
903,Motilal Nehru College (Evening),B.A. (Hons.) English,2,1,0,0,1,0,2
904,Motilal Nehru College (Evening),B.A. (Hons.) Hindi,1,11,5,3,4,0,2
905,Motilal Nehru College (Evening),B.A. (Hons.) History,0,0,0,0,2,0,3
906,Motilal Nehru College (Evening),B.A. (Hons.) Political Science,0,0,0,0,0,0,2
907,Motilal Nehru College (Evening),B.Com,0,0,0,6,0,0,6
908,Motilal Nehru College (Evening),B.Com (Hons.),0,0,0,5,0,0,4
909,Motilal Nehru College (Evening),B.A Program (English + Economics),2,2,1,1,2,0,3
910,Motilal Nehru College (Evening),B.A Program (English + History),1,3,0,0,2,0,2
911,Motilal Nehru College (Evening),B.A Program (English + Mathematics),3,3,1,1,1,0,1
912,Motilal Nehru College (Evening),B.A Program (English + Political Science),10,3,0,0,4,0,3
913,Motilal Nehru College (Evening),B.A Program (Hindi + History),1,0,0,1,2,0,1
914,Motilal Nehru College (Evening),B.A Program (Hindi + Physical Education),0,2,0,0,1,0,1
915,Motilal Nehru College (Evening),B.A Program (Hindi + Political Science),1,0,0,1,1,0,1
916,Motilal Nehru College (Evening),B.A Program (Economics + Mathematics),0,1,2,1,0,0,1
917,Motilal Nehru College (Evening),B.A Program (Economics + Political Science),0,2,0,0,1,0,3
918,Motilal Nehru College (Evening),B.A Program (History + Political Science),0,3,0,2,4,0,4
919,Motilal Nehru College (Evening),B.A Program (Physical Education + Political Science),1,0,2,0,2,0,0
920,Motilal Nehru College (Evening),B.A Program (Sanskrit + Political Science),1,4,2,1,2,0,1
921,Motilal Nehru College (Evening),B.A Program (Sanskrit + History),4,3,2,1,2,0,1
922,Motilal Nehru College (Evening),B.A Program (Economics + History),0,0,0,1,0,0,0
923,P.G.D.A.V. College,B.A. (Hons.) Economics,0,1,2,4,0,0,2
924,P.G.D.A.V. College,B.A. (Hons.) English,0,0,0,1,0,0,3
925,P.G.D.A.V. College,B.A. (Hons.) Hindi,0,18,9,6,8,0,4
926,P.G.D.A.V. College,B.A. (Hons.) History,1,1,0,1,1,0,2
927,P.G.D.A.V. College,B.A. (Hons.) Political Science,2,0,0,0,5,0,3
928,P.G.D.A.V. College,B.A. (Hons.) Sanskrit,12,9,7,4,5,0,2
929,P.G.D.A.V. College,B.Com,9,0,0,18,0,0,17
930,P.G.D.A.V. College,B.Com (Hons.),3,1,0,8,1,0,12
931,P.G.D.A.V. College,B.Sc (Hons.) Computer Science,1,2,0,2,0,0,3
932,P.G.D.A.V. College,B.Sc (Hons.) Mathematics,4,5,3,4,1,0,2
933,P.G.D.A.V. College,B.Sc (Hons.) Statistics,1,0,0,2,0,0,2
934,P.G.D.A.V. College,B.Sc (Prog.) Mathematical Sciences,6,2,1,3,0,0,3
935,P.G.D.A.V. College,B.A Program (English + History),1,0,0,0,0,0,1
936,P.G.D.A.V. College,B.A Program (English + Political Science),1,0,0,1,0,0,0
937,P.G.D.A.V. College,B.A Program (Hindi + History),0,0,0,0,0,0,1
938,P.G.D.A.V. College,B.A Program (Hindi + Political Science),0,0,0,0,0,0,0
939,P.G.D.A.V. College,B.A Program (Sanskrit + History),1,0,0,1,1,0,0
940,P.G.D.A.V. College,B.A Program (Sanskrit + Political Science),0,2,2,1,1,0,1
941,P.G.D.A.V. College,B.A Program (Accounting and Finance + Economics),1,0,0,0,0,0,1
942,P.G.D.A.V. College,B.A Program (Computer Applications + Economics),0,0,1,0,0,0,0
943,P.G.D.A.V. College,B.A Program (Computer Applications + Mathematics),0,0,0,0,1,0,0
944,P.G.D.A.V. College,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),1,0,0,0,0,0,0
945,P.G.D.A.V. College,B.A Program (Economics + Mathematics),0,1,0,0,0,0,0
946,P.G.D.A.V. College,B.A Program (Economics + Political Science),0,0,0,1,0,0,1
947,P.G.D.A.V. College,B.A Program (History + Political Science),2,1,1,1,2,0,1
948,P.G.D.A.V. College,B.A Program (Physical Education + Political Science),0,0,0,0,1,0,1
949,P.G.D.A.V. College (Evening),B.Com,4,0,0,16,0,0,11
950,P.G.D.A.V. College (Evening),B.Com (Hons.),2,0,0,7,0,0,4
951,P.G.D.A.V. College (Evening),B.A. (Hons.) Hindi,0,10,6,3,4,0,2
952,P.G.D.A.V. College (Evening),B.A. (Hons.) Political Science,0,2,0,0,3,0,3
953,P.G.D.A.V. College (Evening),B.Sc (Hons.) Mathematics,7,2,3,3,3,0,2
954,P.G.D.A.V. College (Evening),B.A. (Hons.) Sanskrit,21,13,9,4,6,0,3
955,P.G.D.A.V. College (Evening),B.A Program (English + Economics),0,2,0,1,0,0,1
956,P.G.D.A.V. College (Evening),B.A Program (English + History),3,2,0,2,3,0,1
957,P.G.D.A.V. College (Evening),B.A Program (English + Mathematics),4,0,1,1,1,0,1
958,P.G.D.A.V. College (Evening),B.A Program (English + Political Science),2,1,0,0,1,0,1
959,P.G.D.A.V. College (Evening),B.A Program (Hindi + History),3,4,0,2,2,0,1
960,P.G.D.A.V. College (Evening),B.A Program (Hindi + Political Science),1,0,0,2,2,0,1
961,P.G.D.A.V. College (Evening),B.A Program (Commerce + Economics),1,3,0,3,1,0,2
962,P.G.D.A.V. College (Evening),B.A Program (Economics + History),8,5,1,1,2,0,1
963,P.G.D.A.V. College (Evening),B.A Program (Economics + Mathematics),8,2,2,2,3,0,1
964,P.G.D.A.V. College (Evening),B.A Program (Economics + Political Science),0,2,0,2,3,0,2
965,P.G.D.A.V. College (Evening),B.A Program (History + Political Science),0,3,0,1,4,0,3
966,P.G.D.A.V. College (Evening),B.A Program (Physical Education + History),0,0,0,0,0,0,0
967,P.G.D.A.V. College (Evening),B.A Program (Physical Education + Political Science),0,0,0,1,1,0,1
968,Rajdhani College,B.A. (Hons.) English,2,0,0,0,1,0,3
969,Rajdhani College,B.A. (Hons.) Hindi,0,12,6,4,6,0,3
970,Rajdhani College,B.A. (Hons.) Sanskrit,14,13,7,4,6,0,3
971,Rajdhani College,B.A. (Hons.) History,2,1,0,1,3,0,3
972,Rajdhani College,B.A. (Hons.) Economics,1,1,0,4,0,0,3
973,Rajdhani College,B.A. (Hons.) Political Science,2,0,0,0,2,0,0
974,Rajdhani College,B.Com (Hons.),1,0,0,7,1,0,7
975,Rajdhani College,B.Sc (Hons.) Chemistry,4,5,3,5,1,0,4
976,Rajdhani College,B.Sc (Hons.) Electronics,3,5,0,3,0,0,2
